Date,Banque,Libellé,Montant,Tag,Type
2022/03/30,TRMAE,Macdo Le Relecq,-31.35€,restau
2022/03/27,TRMAE,Roast It,-31.40€,restau
2022/03/25,TRMAE,Super U,-19.00€,bouffe
2022/03/23,TRMAE,Récupération titres périmés,267.08€,caché
2022/03/19,TRMAE,CTR : Géant Casino,-19.00€,bouffe
2022/03/14,TRMAE,CTR : Bellevue Kebab,-19.00€,restau
2022/03/12,TRMAE,Super U,-19.00€,bouffe
2022/03/10,TRMAE,CTR : China Town,-37.80€,restau
2022/03/08,TRMAE,Le Tamelier de Saint Marc,-6.65€,bouffe
2022/03/03,TRMAE,Le Tamelier de Saint Marc,-12.55€,bouffe
2022/03/01,TRMAE,Titres périmés,-267.08€,caché
