Date,Banque,Libellé,Montant,Tag,Type
2025/04/30,LBP,Dr DU CORAIL,-9.00€,santé
2025/04/29,LBP,Magasin U,-62.58€,bouffe
2025/04/28,LBP,MKM (Magic),-40.00€,cadeau
2025/04/28,LBP,Le garde manger,-73.00€,restau
2025/04/28,LBP,Le Bon Coin,-40.39€,culture
2025/04/28,LBP,Vinted,-23.99€,culture
2025/04/28,LBP,Vinted,-4.54€,culture
2025/04/25,LBP,Magasin U,-77.51€,bouffe
2025/04/25,LBP,Le Bon Coin,-24.48€,culture
2025/04/24,LBP,LA POSTE MOBILE,-9.99€,abonnement
2025/04/24,LBP,Vinted,-20.69€,culture
2025/04/24,LBP,Pharmacie des halles,-8.72€,santé
2025/04/23,LBP,EDF,-76.00€,abonnement
2025/04/23,LBP,Vinted,-18.59€,culture
2025/04/23,LBP,Marvel snap nuverse,-10.99€,snap
2025/04/22,LBP,Jennifer Crettex (psy),-65.00€,santé
2025/04/22,LBP,Les vélos brestois,-105.00€,transport
2025/04/22,LBP,Magasin U,-55.18€,bouffe
2025/04/22,LBP,MCDONALD,-45.90€,fastfood
2025/04/22,LBP,Vinted,-20.38€,culture
2025/04/22,LBP,Vinted,-16.29€,culture
2025/04/22,LBP,Marvel snap nuverse,-5.99€,snap
2025/04/22,LBP,Seb/Moulinex,54.98€,matériel,remboursement
2025/04/22,LBP,Amazon,37.75€,matériel,remboursement
2025/04/18,LBP,Amazon,-36.80€,matériel
2025/04/18,LBP,Disney+,-1.99€,abonnement
2025/04/18,LBP,Virement Mika,2000.00€,caché
2025/04/16,LBP,Amazon,-44.92€,matériel
2025/04/15,LBP,Virement Mika,-100.00€,economies
2025/04/15,LBP,CGT (Syndicat),-20.00€,abonnement
2025/04/15,LBP,Virement Maeliss,300.00€,caché
2025/04/14,LBP,Virement Mika,-100.00€,economies
2025/04/14,LBP,Virement Maeliss,-100.00€,caché
2025/04/14,LBP,Virement Philippe Marchand,-65.00€,abonnement
2025/04/14,LBP,MKM (Magic),-120.00€,magic
2025/04/14,LBP,Bouygues,-32.99€,abonnement
2025/04/14,LBP,Fairphone,-555.95€,matériel
2025/04/14,LBP,Vinted,-56.99€,culture
2025/04/14,LBP,Magasin U,-56.32€,bouffe
2025/04/14,LBP,Dialogues (Librairie),-40.80€,culture
2025/04/14,LBP,Glacier capucins,-16.80€,sortie
2025/04/14,LBP,BLEU LAVANDE,-12.10€,vêtement
2025/04/14,LBP,Virement Maeliss,500.00€,caché
2025/04/11,LBP,Ti Coop,-30.32€,bouffe
2025/04/10,LBP,Générations (mutuelle),-76.54€,santé
2025/04/10,LBP,Paiement plusieurs fois FLOA PAY : Oreiller,-49.66€,matériel
2025/04/10,LBP,Le salon de sabine,-22.50€,coiffeur
2025/04/08,LBP,Virement Maeliss,-300.00€,caché
2025/04/08,LBP,Magasin U,-119.04€,bouffe
2025/04/07,LBP,MKM (Magic),-100.00€,magic
2025/04/07,LBP,Macdo Gare Rennes,-44.90€,fastfood
2025/04/07,LBP,La Gray Box,-42.00€,sortie
2025/04/07,LBP,Marvel snap nuverse,-10.99€,snap
2025/04/07,LBP,O'Tacos,-10.70€,fastfood
2025/04/07,LBP,Le Bygvvir,-5.00€,sortie
2025/04/07,LBP,Metro Rennes,-1.70€,transport
2025/04/07,LBP,Metro Rennes,-1.70€,transport
2025/04/04,LBP,Les petits culottés (couches),-49.50€,azenor
2025/04/03,LBP,Ti Coop,-55.57€,bouffe
2025/04/03,LBP,Marvel snap nuverse,-27.99€,snap
2025/04/03,LBP,PAJE,342.93€,azenor,remboursement
2025/04/02,LBP,Magic (Site officiel de wizards),-99.98€,magic
2025/04/02,LBP,Intermarché,-29.07€,bouffe
2025/04/02,LBP,Frais Banque,-27.75€,banque
