Date,Banque,Libellé,Montant,Tag,Type
2022/04/01,LBP,Mika perso vers compte commun,2000.00€,caché
2022/02/27,LBP,Virement MKM,-5.89€,magic
2022/03/31,LBP,MKM (Magic),-2.16€,magic
2022/03/30,LBP,EDF,-38.00€,abonnement
2022/03/30,LBP,Paypal : Remboursement du clavier MIDI,-20.75€,culture
2022/03/28,LBP,MKM (Magic),-7.32€,magic
2022/03/28,LBP,Magasin U,-38.81€,bouffe
2022/03/28,LBP,Ludik Addict,-26.00€,culture
2022/03/28,LBP,Paysecure.eu : check si c'est pas un problème ? ,-24.90€,autre
2022/03/28,LBP,Croc Jeux,-22.50€,culture
2022/03/25,LBP,Dr Euzenot,-25.00€,santé
2022/03/24,LBP,MKM (Magic),-32.79€,magic
2022/03/24,LBP,La poste mobile,-9.99€,abonnement
2022/03/24,LBP,Roast It,-39.20€,restau
2022/03/23,LBP,Dr Euzenot,-25.00€,santé
2022/03/23,LBP,Le pot commun: anniv anais,-25.00€,cadeau
2022/03/23,LBP,Pharmacie universitaire,-15.00€,santé
2022/03/22,LBP,Ti Coop,-41.25€,bouffe
2022/03/22,LBP,Ti Coop,-11.74€,bouffe
2022/03/21,LBP,MKM (Magic),-5.01€,magic
2022/03/21,LBP,Virement à Manu: coussin allaitement,-90.00€,grossesse
2022/03/21,LBP,Décathlon,-1299.00€,transport
2022/03/21,LBP,Géant,-94.61€,bouffe
2022/03/21,LBP,Décathlon,-88.00€,matériel
2022/03/21,LBP,Jardiland,-72.72€,matériel
2022/03/21,LBP,Fete-ci Fete-ça,-40.83€,matériel
2022/03/21,LBP,Coiffeur : Kaméléon,-17.00€,santé
2022/03/21,LBP,Atelier Boulangerie,-4.80€,bouffe
2022/03/18,LBP,MKM (Magic),-35.39€,magic
2022/03/18,LBP,Amazon,-25.50€,matériel
2022/03/16,LBP,Bouygues Telecom,-9.99€,abonnement
2022/03/15,LBP,Paypal: cotisation film poly à Lutine,-10.00€,don
2022/03/15,LBP,Machine à café Arkéa,-1.00€,bouffe
2022/03/15,LBP,Machine à café Arkéa,-1.00€,bouffe
2022/03/15,LBP,Machine à café Arkéa,-0.90€,bouffe
2022/03/15,LBP,Machine à café Arkéa,-0.90€,bouffe
2022/03/14,LBP,MKM (Magic),-6.47€,magic
2022/03/14,LBP,MKM (Magic),-6.66€,magic
2022/03/14,LBP,MKM (Magic),-3.71€,magic
2022/03/14,LBP,Magasin U,-43.42€,bouffe
2022/03/14,LBP,Virement Maeliss,1300.00€,caché
2022/03/11,LBP,Virement Maeliss,-200.00€,caché
2022/03/10,LBP,Virement aux parents maeliss pour assurrance,-35.00€,abonnement
2022/03/09,LBP,MKM (Magic),-2.60€,magic
2022/03/08,LBP,Amnesty International,-7.00€,don
2022/03/08,LBP,MKM,33.08€,magic,remboursement
2022/03/07,LBP,Loyer (Mme Calvarin),-650.00€,loyer
2022/03/07,LBP,Carrefour,-250.45€,bouffe
2022/03/07,LBP,Orijinal Pide,-44.30€,restau
2022/03/04,LBP,Arkéa,-50.00€,restau
2022/03/04,LBP,Leetchi: cagnotte hicham,-10.00€,cadeau
2022/03/04,LBP,Carrefour,-2.91€,bouffe
2022/03/03,LBP,MKM (Magic),-44.24€,magic
2022/03/03,LBP,Machine à café Arkéa,-1.00€,bouffe
2022/03/03,LBP,Machine à café Arkéa,-0.30€,bouffe
2022/03/03,LBP,Machine à café Arkéa,-0.30€,bouffe
2022/03/02,LBP,MKM (Magic),-33.08€,magic
2022/03/02,LBP,EDF,-38.00€,abonnement
2022/03/02,LBP,Machine à café Arkéa,-0.30€,bouffe
2022/03/02,LBP,Machine à café Arkéa,-0.30€,bouffe
